trade_date,trade_time,open,high,low,close,volume,prev_daily_high,signal,breakout_count,forward_1,forward_3,forward_6
2025-01-23,21:00:00,6098.17,6118.23,6093.84,6113.78,2675,6100.21,BULLISH_DAILY_HIGH_BREAKOUT,1,0.10729859432299495,-0.07671195234371535,-0.2566333757511654
2025-01-24,01:00:00,6111.84,6121.34,6111.09,6120.34,1725,6118.23,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.1385543940369403,0.038723338899471126,-1.2291800782309557
2025-01-29,05:00:00,6063.87,6080.33,6058.21,6076.89,1999,6074.2,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.06319021736447666,-0.6839024566842645,-0.3116725825216601
2025-01-31,05:00:00,6084.34,6091.61,6083.09,6090.11,1461,6086.73,BULLISH_DAILY_HIGH_BREAKOUT,1,0.10016239443951529,-0.25467520291093776,-2.7260591352208667
2025-02-05,17:00:00,6021.12,6053.15,6005.42,6048.82,7397,6042.5,BULLISH_DAILY_HIGH_BREAKOUT,1,0.27145790418627225,0.41181585829963296,0.3617234435807333
2025-02-06,01:00:00,6063.32,6070.29,6061.31,6068.17,1943,6066.46,BULLISH_DAILY_HIGH_BREAKOUT,1,0.09162564661173782,0.06492896540472004,0.2541128544520024
2025-02-07,01:00:00,6069.84,6085.34,6069.84,6083.59,1656,6083.27,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.10240663818568431,0.22601786116421388,-0.6912037135967444
2025-02-13,17:00:00,6066.63,6093.04,6060.85,6089.48,8136,6074.31,BULLISH_DAILY_HIGH_BREAKOUT,1,0.3831197409302738,0.5240184711995239,0.5259890828116794
2025-02-14,01:00:00,6114.41,6125.39,6112.39,6123.89,2011,6116.61,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.040823724789308756,-0.05519367591514722,-0.02122833689044352
2025-02-18,05:00:00,6125.84,6135.09,6123.84,6134.59,823,6127.84,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.03064589483567947,-0.37296706055335577,-0.016301007891317918
2025-03-03,05:00:00,5953.59,5971.34,5946.59,5968.59,2920,5959.59,BULLISH_DAILY_HIGH_BREAKOUT,1,0.04188593956026465,-1.0828353095119636,-1.7014068649379532
2025-03-14,21:00:00,5612.89,5644.87,5609.03,5624.46,6300,5617.99,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.23824509375121586,-0.24304555459546467,0.9213328924021099
2025-03-17,13:00:00,5610.66,5670.54,5609.16,5663.79,6930,5644.87,BULLISH_DAILY_HIGH_BREAKOUT,1,0.24365310154508169,-0.018538822943650488,-0.88368389364719
2025-03-24,01:00:00,5702.59,5705.84,5689.84,5703.11,2652,5672.24,BULLISH_DAILY_HIGH_BREAKOUT,1,0.02595075318555092,0.8325282170605245,1.0254054366828007
2025-03-25,21:00:00,5763.56,5781.9,5759.68,5780.4,3502,5773.44,BULLISH_DAILY_HIGH_BREAKOUT,1,0.020586810601351282,-0.2562106428620769,-1.3182478721195734
2025-04-01,21:00:00,5611.47,5636.34,5583.21,5628.86,6636,5627.61,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.031089776615513622,-0.30467981083202705,-1.6623259416649148
2025-04-02,17:00:00,5609.59,5695.51,5603.84,5662.01,12007,5651.17,BULLISH_DAILY_HIGH_BREAKOUT,1,-2.238074464721896,-2.969793412586706,-3.93605804299181
2025-04-09,17:00:00,5018.59,5381.64,4948.34,5365.81,38802,5271.09,BULLISH_DAILY_HIGH_BREAKOUT,1,2.130153695341417,1.2682148641118351,-1.9924298474974096
2025-04-14,01:00:00,5406.11,5413.11,5375.86,5393.59,7649,5382.13,BULLISH_DAILY_HIGH_BREAKOUT,1,0.3572759516388811,0.5519514831494334,0.07916804948094917
2025-04-22,21:00:00,5234.67,5298.86,5233.9,5284.99,7455,5274.54,BULLISH_DAILY_HIGH_BREAKOUT,1,1.2980157010703968,2.149862156787428,1.913910906170126
2025-04-23,01:00:00,5385.34,5395.09,5349.59,5353.59,6941,5309.57,BULLISH_DAILY_HIGH_BREAKOUT,1,0.36424156500591187,1.8075721151600985,0.2992384549433096
2025-04-24,21:00:00,5469.54,5512.32,5460.25,5491.69,6379,5470.34,BULLISH_DAILY_HIGH_BREAKOUT,1,0.17608422908066684,0.19884589261229374,0.6264009803903816
2025-04-25,21:00:00,5496.86,5536.09,5493.1,5526.09,6303,5512.32,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.5112113628261573,-0.15833980264526998,-0.1442249402380391
2025-04-29,17:00:00,5522.86,5568.63,5511.95,5565.01,11572,5552.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.09901150222551654,-0.4990107834487348,-0.7590282856634539
2025-04-30,21:00:00,5522.27,5601.43,5508.25,5593.78,10925,5572.02,BULLISH_DAILY_HIGH_BREAKOUT,1,0.42296979859772554,0.7626327814107787,-0.08866991551330293
2025-05-01,01:00:00,5605.71,5619.94,5599.31,5617.44,4592,5601.43,BULLISH_DAILY_HIGH_BREAKOUT,1,0.0,-0.19546270187130727,0.40801503887892127
2025-05-02,17:00:00,5653.86,5698.13,5650.61,5689.27,10478,5658.39,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.05589469299225192,-0.7238186973021193,-0.2678726796232327
2025-05-08,05:00:00,5651.59,5680.86,5651.59,5672.11,3493,5668.61,BULLISH_DAILY_HIGH_BREAKOUT,1,0.357010001569081,0.3850418979885818,0.008462459296460629
2025-05-12,01:00:00,5732.51,5741.74,5715.26,5736.51,5599,5695.36,BULLISH_DAILY_HIGH_BREAKOUT,1,0.13910897043672132,1.1824262487121948,1.6347918856586974
