trade_date,trade_time,open,high,low,close,volume,prev_daily_low,signal,breakout_count,forward_1,forward_3,forward_6
2024-04-03,20:00:00,0.90382,0.9043,0.90269,0.90282,4068,0.90347,BEARISH_DAILY_LOW_BREAKOUT,1,-0.014399326554569403,0.3333997917635928,-0.16614607562968764
2024-04-04,20:00:00,0.90445,0.90501,0.90085,0.90132,6907,0.90269,BEARISH_DAILY_LOW_BREAKOUT,1,0.006656903208621686,0.2318821284338566,0.0987440642612997
2024-04-17,08:00:00,0.91238,0.91324,0.90934,0.90993,7066,0.91113,BEARISH_DAILY_LOW_BREAKOUT,1,0.18792654380007134,0.0901168221731267,-0.14946204653105488
2024-04-18,08:00:00,0.91008,0.91018,0.9081,0.90857,6105,0.90934,BEARISH_DAILY_LOW_BREAKOUT,1,0.1078618048141564,0.41053523669062497,-0.013207567936428563
2024-04-19,12:00:00,0.90844,0.90947,0.90713,0.9079,6800,0.9081,BEARISH_DAILY_LOW_BREAKOUT,1,0.2213900209274101,0.3425487388478848,0.3601718250908685
2024-04-26,08:00:00,0.91314,0.91331,0.9096,0.91155,7963,0.91169,BEARISH_DAILY_LOW_BREAKOUT,1,0.15139048872799604,0.3126542701991135,0.005485162635071526
2024-05-02,08:00:00,0.91637,0.9166,0.90985,0.91264,10141,0.91455,BEARISH_DAILY_LOW_BREAKOUT,1,-0.05478611500701876,-0.22133590462833339,-0.5281381486676068
2024-05-03,00:00:00,0.90919,0.91055,0.90899,0.90952,3421,0.90976,BEARISH_DAILY_LOW_BREAKOUT,1,-0.003298443134837551,-0.7179611223502547,-0.43099656961914357
2024-05-09,12:00:00,0.90943,0.90985,0.90641,0.90728,6752,0.90731,BEARISH_DAILY_LOW_BREAKOUT,1,-0.06282514769420239,-0.11021955735825775,0.025350498192406257
2024-05-15,08:00:00,0.90612,0.90617,0.9044,0.90496,4949,0.90548,BEARISH_DAILY_LOW_BREAKOUT,1,-0.1591230551626588,-0.3094059405940622,-0.3193511315417199
2024-05-16,00:00:00,0.90166,0.90241,0.89877,0.89894,4276,0.90146,BEARISH_DAILY_LOW_BREAKOUT,1,0.18799919905667567,0.6051571851291522,0.868801032326961
2024-05-28,00:00:00,0.91309,0.91388,0.91258,0.91292,3168,0.91321,BEARISH_DAILY_LOW_BREAKOUT,1,-0.09529860228715839,-0.3275204837225537,-0.0580554703588397
2024-05-30,08:00:00,0.91296,0.91307,0.90696,0.90704,8620,0.91098,BEARISH_DAILY_LOW_BREAKOUT,1,-0.22490739107425595,-0.4134327041806227,-0.11796613159286298
2024-05-31,00:00:00,0.90298,0.90361,0.90239,0.9028,2780,0.9031,BEARISH_DAILY_LOW_BREAKOUT,1,0.12627381479839597,0.04209127159946122,-0.19937970757643153
2024-06-03,16:00:00,0.90109,0.90126,0.89501,0.8955,9422,0.90022,BEARISH_DAILY_LOW_BREAKOUT,1,0.026800670016752428,0.015633724176440985,-0.7001675041876045
2024-06-04,12:00:00,0.89519,0.89594,0.89251,0.89332,7795,0.89501,BEARISH_DAILY_LOW_BREAKOUT,1,-0.4578426543679799,-0.32015403214973065,-0.1555993373035421
2024-06-06,20:00:00,0.89153,0.89187,0.88921,0.88924,3710,0.88936,BEARISH_DAILY_LOW_BREAKOUT,1,0.11245558004588196,0.014619225405960537,0.8231748459358544
2024-06-12,12:00:00,0.89658,0.89686,0.8893,0.89044,7303,0.89509,BEARISH_DAILY_LOW_BREAKOUT,1,0.09433538475359955,0.40092538520281684,0.4727999640627034
2024-06-14,08:00:00,0.8942,0.89476,0.89127,0.89212,9357,0.89286,BEARISH_DAILY_LOW_BREAKOUT,1,0.02802313590099678,-0.2129758328476004,-0.036990539389325706
2024-06-18,00:00:00,0.88918,0.88989,0.88799,0.88815,3229,0.88908,BEARISH_DAILY_LOW_BREAKOUT,1,0.1666385182683147,-0.3287732927996435,-0.448122501829644
2024-06-25,00:00:00,0.89232,0.89329,0.89174,0.89185,2781,0.89218,BEARISH_DAILY_LOW_BREAKOUT,1,0.002242529573360991,0.2578909009362526,0.3890788809777399
2024-07-03,16:00:00,0.90263,0.90282,0.89851,0.90067,9895,0.90189,BEARISH_DAILY_LOW_BREAKOUT,1,0.08327134244507182,0.03997024437363596,-0.09326390353847157
