trade_date,trade_time,open,high,low,close,volume,ny_high,ny_low,signal,bullish_count,bearish_count,forward_1,forward_3,forward_6
2023-04-10,21:00:00,13022.64,13069.14,13013.64,13063.24,6087,13060.39,12864.64,BULLISH_NEWYORK_BREAKOUT,1,0,-0.039040850508758655,0.32572317434266757,-0.634987950921815
2023-04-11,21:00:00,13022.54,13032.04,12960.54,12980.29,5749,13106.54,12991.79,BEARISH_NEWYORK_BREAKOUT,0,1,-0.019645169715014774,0.07858067886001706,-0.9460497415697267
2023-04-12,21:00:00,12966.74,12990.49,12835.59,12857.49,9065,13141.24,12933.64,BEARISH_NEWYORK_BREAKOUT,0,1,0.04044335247393331,0.30488065711115253,1.7460639673839917
2023-04-13,17:00:00,12969.94,13092.99,12956.24,13091.24,11808,12980.69,12858.19,BULLISH_NEWYORK_BREAKOUT,1,0,-0.07065793614661407,0.05958182723715318,-0.6164427510304518
2023-04-17,17:00:00,13070.74,13100.24,12985.49,13004.49,13005,13113.59,13049.49,BEARISH_NEWYORK_BREAKOUT,0,1,0.6593876422681705,0.6597721248584227,0.6074824925852532
2023-04-18,17:00:00,13158.29,13161.29,13063.79,13083.49,12531,13205.04,13149.69,BEARISH_NEWYORK_BREAKOUT,0,1,0.10165483368735016,-0.11923424101673455,0.2667483981720446
2023-04-19,17:00:00,13005.64,13120.64,13002.64,13118.39,11138,13043.99,12978.89,BULLISH_NEWYORK_BREAKOUT,1,0,-0.31063263098596705,-0.6913958191515797,-0.2969114350160264
2023-04-20,17:00:00,13029.44,13109.44,13004.44,13079.44,11917,13036.94,12944.94,BULLISH_NEWYORK_BREAKOUT,1,0,-0.5757127216455833,-0.6212039659190302,-0.49887456955343656
2023-04-21,17:00:00,12913.09,13020.19,12899.34,13014.19,12979,12991.94,12911.84,BULLISH_NEWYORK_BREAKOUT,1,0,-0.12486370646194653,-0.5117490984840422,-0.38189084376362054
2023-04-24,17:00:00,13017.49,13019.74,12886.24,12964.49,11564,13050.09,12972.59,BEARISH_NEWYORK_BREAKOUT,0,1,0.04203790507764461,-0.19861945977049617,-1.3930359003709392
2023-04-25,17:00:00,12895.99,12923.24,12777.39,12783.89,12033,12939.24,12888.74,BEARISH_NEWYORK_BREAKOUT,0,1,0.4486114946233139,1.0372429675161503,0.48146534427315235
2023-04-27,17:00:00,12951.49,13142.49,12942.99,13128.24,11185,12988.34,12896.74,BULLISH_NEWYORK_BREAKOUT,1,0,0.4436999932968928,0.179003430772137,0.5674789613840089
2023-04-28,17:00:00,13131.49,13217.74,13109.24,13202.74,13355,13167.99,13094.49,BULLISH_NEWYORK_BREAKOUT,1,0,0.3787092679246884,0.5078491282870153,0.6172961067172421
2023-05-01,17:00:00,13235.14,13297.24,13193.64,13284.24,12294,13262.19,13219.64,BULLISH_NEWYORK_BREAKOUT,1,0,-0.47424617441419303,-0.32180990406677384,-1.0640428056102598
2023-05-02,17:00:00,13229.14,13238.39,13049.14,13142.89,14110,13252.49,13203.39,BEARISH_NEWYORK_BREAKOUT,0,1,-0.28076016766479545,-0.1316301057073389,0.10043453152237239
2023-05-03,21:00:00,13156.49,13242.99,13014.74,13018.64,20979,13181.74,13125.99,BEARISH_NEWYORK_BREAKOUT,0,1,0.3333681551990182,0.23927230494123394,-0.28113535668855233
2023-05-05,17:00:00,13129.39,13241.14,13128.39,13241.14,10676,13128.64,13023.39,BULLISH_NEWYORK_BREAKOUT,1,0,0.0736341432837354,0.11743701826278621,0.35608716470033136
2023-05-08,17:00:00,13216.19,13297.54,13200.94,13288.29,10460,13269.59,13207.19,BULLISH_NEWYORK_BREAKOUT,1,0,-0.05832202638563728,-0.04214236745285032,-0.4372270623232964
2023-05-09,21:00:00,13230.44,13238.19,13197.69,13204.69,5322,13253.04,13213.44,BEARISH_NEWYORK_BREAKOUT,0,1,0.1124600426060768,-0.16774343055383834,1.1461836665608989
2023-05-12,17:00:00,13386.99,13400.99,13261.84,13264.59,11944,13434.74,13379.34,BEARISH_NEWYORK_BREAKOUT,0,1,0.4466779598917117,0.7795190051105962,1.0358405348374855
2023-05-15,17:00:00,13329.74,13430.24,13303.24,13401.99,10879,13386.04,13325.64,BULLISH_NEWYORK_BREAKOUT,1,0,0.08580815237140156,0.019027025091058053,0.7129538225293489
2023-05-16,17:00:00,13439.79,13506.79,13405.04,13497.54,11272,13469.79,13380.79,BULLISH_NEWYORK_BREAKOUT,1,0,-0.29264591918231025,-0.2644926408812326,0.8871987043564974
