trade_date,trade_time,open,high,low,close,volume,week,prev_week_high,prev_week_low,rsi,distance_to_prev_week_high_pct,distance_to_prev_week_low_pct,signal,forward_1,forward_3,forward_6
2001-09-04,12:00:00,0.4332,0.4343,0.4325,0.434,704,2001-09-03/2001-09-09,0.4437,0.4346,18.439716312056674,-2.1861618210502565,-0.138057984353426,BULLISH_WEEKLY_STRUCTURE,-0.7142857142857123,-0.9447004608294914,-0.5299539170506968
2001-11-16,16:00:00,0.4182,0.4193,0.4137,0.4142,606,2001-11-12/2001-11-18,0.4213,0.4136,19.736842105263193,-1.6852599098029897,0.14506769825918506,BULLISH_WEEKLY_STRUCTURE,0.36214389183969126,0.3380009657170479,0.16900048285851724
2001-12-06,20:00:00,0.4163,0.4176,0.4157,0.417,106,2001-12-03/2001-12-09,0.4175,0.4106,81.42857142857162,-0.11976047904191628,1.55869459327812,BEARISH_WEEKLY_STRUCTURE,0.07194244604317086,-0.09592326139087673,-0.5515587529975945
2001-12-07,00:00:00,0.4175,0.4181,0.414,0.4173,182,2001-12-03/2001-12-09,0.4175,0.4106,85.71428571428628,-0.04790419161676119,1.6317584023380376,BEARISH_WEEKLY_STRUCTURE,-0.023963575365441886,-0.5032350826743328,-0.6470165348669974
2001-12-07,04:00:00,0.4172,0.4176,0.4163,0.4172,194,2001-12-03/2001-12-09,0.4175,0.4106,86.95652173913089,-0.07185628742514179,1.6074037993180696,BEARISH_WEEKLY_STRUCTURE,-0.14381591562799362,-0.5752636625119878,-0.19175455417066703
2002-03-01,20:00:00,0.4229,0.4246,0.4217,0.4239,154,2002-02-25/2002-03-03,0.4236,0.4168,93.44262295082027,0.0708215297450478,1.70345489443378,BEARISH_WEEKLY_STRUCTURE,0.6605331446095836,0.5425807973578731,0.3302665723047918
2002-03-04,00:00:00,0.426,0.4276,0.4247,0.4267,153,2002-03-04/2002-03-10,0.4262,0.4165,95.18072289156675,0.11731581417175047,2.448979591836745,BEARISH_WEEKLY_STRUCTURE,-0.3280993672369375,-0.21092102179517502,-0.3280993672369375
2002-03-04,08:00:00,0.4254,0.4266,0.425,0.4262,332,2002-03-04/2002-03-10,0.4262,0.4165,82.1782178217824,0.0,2.328931572629062,BEARISH_WEEKLY_STRUCTURE,-0.09385265133740296,-0.21116846550915344,0.04692632566869497
2002-04-01,04:00:00,0.4415,0.4429,0.4412,0.4418,125,2002-04-01/2002-04-07,0.4417,0.4351,85.54216867469901,0.0226398007697633,1.5398758905998713,BEARISH_WEEKLY_STRUCTURE,0.022634676324126073,0.045269352648252145,0.045269352648252145
2002-04-01,08:00:00,0.4421,0.4424,0.4412,0.4419,133,2002-04-01/2002-04-07,0.4417,0.4351,83.09859154929606,0.04527960153951403,1.562859112847628,BEARISH_WEEKLY_STRUCTURE,-0.0905182167911318,0.045259108395559626,-0.022629554197779813
2002-04-11,16:00:00,0.442,0.4439,0.4417,0.4437,878,2002-04-08/2002-04-14,0.4438,0.4372,85.21739130434796,-0.02253267237494119,1.4867337602927735,BEARISH_WEEKLY_STRUCTURE,-0.270453008789718,0.09015100292991018,-0.29299075952219245
